sample,encode_us,write_syscall_us,roundtrip_us,drain_us,total_us,expected_replies,received_replies,timed_out
0,22,21,276,560,879,3,3,0
1,24,18,271,1469,1782,3,2,1
2,19,19,443,381,862,3,3,0
3,23,17,297,557,894,3,3,0
4,22,15,302,591,930,3,3,0
5,21,14,274,539,848,3,3,0
6,23,16,325,531,895,3,3,0
7,24,18,269,583,894,3,3,0
8,22,15,334,442,813,3,3,0
9,23,17,332,618,990,3,3,0
10,19,14,269,613,915,3,3,0
11,19,14,290,541,864,3,3,0
12,18,12,303,514,847,3,3,0
13,18,13,298,542,871,3,3,0
14,18,13,279,616,926,3,3,0
15,18,13,297,576,904,3,3,0
16,12,13,260,704,989,3,3,0
17,19,13,295,514,841,3,3,0
18,18,12,354,521,905,3,3,0
19,18,13,297,576,904,3,3,0
20,16,15,294,589,914,3,3,0
21,16,18,325,489,848,3,3,0
22,17,17,272,559,865,3,3,0
23,15,15,274,606,910,3,3,0
24,15,15,321,578,929,3,3,0
25,15,15,259,638,927,3,3,0
26,15,15,287,646,963,3,3,0
27,15,15,323,502,855,3,3,0
28,15,15,343,544,917,3,3,0
29,16,16,272,563,867,3,3,0
30,15,15,286,609,925,3,3,0
31,15,14,287,561,877,3,3,0
32,15,15,311,495,836,3,3,0
33,15,15,371,525,926,3,3,0
34,15,15,293,601,924,3,3,0
35,15,15,313,556,899,3,3,0
36,15,15,276,600,906,3,3,0
37,16,16,274,650,956,3,3,0
38,15,15,263,640,933,3,3,0
39,15,14,332,567,928,3,3,0
40,16,16,269,538,839,3,3,0
41,16,17,318,534,885,3,3,0
42,16,16,335,536,903,3,3,0
43,17,18,264,582,881,3,3,0
44,16,16,313,537,882,3,3,0
45,16,18,273,566,873,3,3,0
46,16,15,282,581,894,3,3,0
47,17,19,305,508,849,3,3,0
48,23,20,318,555,916,3,3,0
49,20,16,254,573,863,3,3,0
50,18,13,275,572,878,3,3,0
51,18,14,356,493,881,3,3,0
52,19,14,352,603,988,3,3,0
53,19,13,244,596,872,3,3,0
54,19,13,283,608,923,3,3,0
55,18,13,279,602,912,3,3,0
56,19,13,263,593,888,3,3,0
57,18,13,360,462,853,3,3,0
58,19,13,253,597,882,3,3,0
59,18,13,299,548,878,3,3,0
60,19,13,404,433,869,3,3,0
61,18,13,267,728,1026,3,3,0
62,13,14,299,627,953,3,3,0
63,18,13,266,571,868,3,3,0
64,18,13,341,507,879,3,3,0
65,18,13,391,434,856,3,3,0
66,18,13,278,638,947,3,3,0
67,18,12,263,580,873,3,3,0
68,12,13,231,739,995,3,3,0
69,18,13,281,582,894,3,3,0
70,18,12,252,607,889,3,3,0
71,18,12,252,640,922,3,3,0
72,18,13,252,610,893,3,3,0
73,12,13,297,534,856,3,3,0
74,21,16,272,524,833,3,3,0
75,22,16,275,576,889,3,3,0
76,18,13,292,593,916,3,3,0
77,18,12,416,462,908,3,3,0
78,18,12,251,645,926,3,3,0
79,18,12,270,603,903,3,3,0
80,18,13,253,618,902,3,3,0
81,12,12,248,960,1232,3,3,0
82,13,13,301,563,890,3,3,0
83,19,13,367,466,865,3,3,0
84,19,13,337,506,875,3,3,0
85,18,12,258,591,879,3,3,0
86,12,12,246,998,1268,3,3,0
87,13,14,352,569,948,3,3,0
88,18,13,246,600,877,3,3,0
89,18,12,246,604,880,3,3,0
90,18,13,312,483,826,3,3,0
91,18,12,235,647,912,3,3,0
92,18,12,253,616,899,3,3,0
93,18,13,319,522,872,3,3,0
94,18,12,297,632,959,3,3,0
95,23,17,309,526,875,3,3,0
96,22,15,291,578,906,3,3,0
97,22,15,301,525,863,3,3,0
98,22,14,315,532,883,3,3,0
99,22,15,353,576,966,3,3,0
100,22,16,297,506,841,3,3,0
101,23,16,251,685,975,3,3,0
102,23,16,351,539,929,3,3,0
103,23,16,253,617,909,3,3,0
104,23,17,251,612,903,3,3,0
105,23,17,315,520,875,3,3,0
106,22,15,293,541,871,3,3,0
107,22,15,310,573,920,3,3,0
108,23,17,337,544,921,3,3,0
109,23,17,313,541,894,3,3,0
110,23,17,294,549,883,3,3,0
111,22,15,316,783,1136,3,3,0
112,16,16,344,532,908,3,3,0
113,15,15,256,536,822,3,3,0
114,15,15,250,579,859,3,3,0
115,15,14,296,588,913,3,3,0
116,15,15,249,561,840,3,3,0
117,15,14,260,716,1005,3,3,0
118,16,15,280,583,894,3,3,0
119,15,15,275,592,897,3,3,0
120,16,16,286,519,837,3,3,0
121,15,15,263,871,1164,3,3,0
122,15,15,365,501,896,3,3,0
123,15,15,259,594,883,3,3,0
124,15,15,307,582,919,3,3,0
125,16,16,282,606,920,3,3,0
126,15,15,261,824,1115,3,3,0
127,15,15,260,579,869,3,3,0
128,15,15,253,584,867,3,3,0
129,15,14,335,529,893,3,3,0
130,15,14,308,544,881,3,3,0
131,15,14,342,769,1140,3,3,0
132,15,14,260,552,841,3,3,0
133,14,14,286,654,968,3,3,0
134,15,14,270,531,830,3,3,0
135,15,15,265,587,882,3,3,0
136,15,14,359,698,1086,3,3,0
137,15,14,271,578,878,3,3,0
138,15,14,349,558,936,3,3,0
139,15,14,257,613,899,3,3,0
140,15,15,277,591,898,3,3,0
141,15,15,275,739,1044,3,3,0
142,15,14,246,634,909,3,3,0
143,15,15,260,634,924,3,3,0
144,16,16,361,521,914,3,3,0
145,15,15,300,559,889,3,3,0
146,15,15,302,740,1072,3,3,0
147,15,15,287,565,882,3,3,0
148,23,16,275,561,875,3,3,0
149,22,16,276,524,838,3,3,0
150,23,16,264,561,864,3,3,0
151,23,16,269,709,1017,3,3,0
152,23,16,269,569,877,3,3,0
153,22,15,276,555,868,3,3,0
154,23,15,274,527,839,3,3,0
155,24,18,262,587,891,3,3,0
156,22,17,273,764,1076,3,3,0
157,25,20,332,597,974,3,3,0
158,18,13,278,557,866,3,3,0
159,18,13,289,574,894,3,3,0
160,20,15,262,576,873,3,3,0
161,18,15,256,719,1008,3,3,0
162,19,15,269,570,873,3,3,0
163,18,12,283,562,875,3,3,0
164,18,12,318,529,877,3,3,0
165,18,12,251,588,869,3,3,0
166,18,13,321,709,1061,3,3,0
167,12,12,286,663,973,3,3,0
168,18,12,312,561,903,3,3,0
169,18,13,249,596,876,3,3,0
170,12,12,238,874,1136,3,3,0
171,18,12,282,721,1033,3,3,0
172,13,14,363,534,924,3,3,0
173,13,14,289,621,937,3,3,0
174,18,13,259,597,887,3,3,0
175,12,13,262,678,965,3,3,0
176,12,13,343,717,1085,3,3,0
177,12,12,248,798,1070,3,3,0
178,13,13,288,577,891,3,3,0
179,19,13,300,558,890,3,3,0
180,13,13,316,507,849,3,3,0
181,19,14,357,651,1041,3,3,0
182,18,13,272,551,854,3,3,0
183,18,13,281,582,894,3,3,0
184,18,12,330,502,862,3,3,0
185,18,13,289,565,885,3,3,0
186,12,12,346,686,1056,3,3,0
187,22,17,326,740,1105,3,3,0
188,18,17,361,566,962,3,3,0
189,18,13,275,545,851,3,3,0
190,18,12,301,562,893,3,3,0
191,18,12,271,695,996,3,3,0
192,18,12,327,491,848,3,3,0
193,18,13,362,508,901,3,3,0
194,18,13,274,598,903,3,3,0
195,18,13,261,549,841,3,3,0
196,12,12,228,801,1053,3,3,0
197,18,12,400,483,913,3,3,0
198,18,12,361,520,911,3,3,0
199,18,12,319,499,848,3,3,0
200,18,12,275,564,869,3,3,0
201,18,12,300,644,974,3,3,0
202,18,13,305,562,898,3,3,0
203,18,12,298,567,895,3,3,0
204,18,13,303,589,923,3,3,0
205,18,12,317,552,899,3,3,0
206,18,13,277,647,955,3,3,0
207,18,12,269,571,870,3,3,0
208,18,12,290,581,901,3,3,0
209,18,12,314,553,897,3,3,0
210,18,12,249,613,892,3,3,0
211,12,12,314,734,1072,3,3,0
212,13,14,329,586,942,3,3,0
213,12,13,331,605,961,3,3,0
214,19,13,350,499,881,3,3,0
215,18,12,359,508,897,3,3,0
216,18,12,404,545,979,3,3,0
217,12,12,298,570,892,3,3,0
218,18,12,301,549,880,3,3,0
219,18,12,300,524,854,3,3,0
220,18,12,296,577,903,3,3,0
221,18,12,250,661,941,3,3,0
222,18,12,345,608,983,3,3,0
223,13,13,328,567,921,3,3,0
224,18,13,305,512,848,3,3,0
225,18,13,294,527,852,3,3,0
226,18,12,330,584,944,3,3,0
227,18,12,345,655,1030,3,3,0
228,18,12,367,478,875,3,3,0
229,18,14,275,559,866,3,3,0
230,18,13,340,499,870,3,3,0
231,19,13,340,556,928,3,3,0
232,19,13,323,551,906,3,3,0
233,12,12,311,528,863,3,3,0
234,19,15,343,495,872,3,3,0
235,12,12,314,629,967,3,3,0
236,19,13,314,550,896,3,3,0
237,18,13,293,537,861,3,3,0
238,18,12,317,574,921,3,3,0
239,18,12,361,529,920,3,3,0
240,18,12,254,647,931,3,3,0
241,19,13,267,626,925,3,3,0
242,18,12,331,555,916,3,3,0
243,13,13,253,718,997,3,3,0
244,12,13,289,768,1082,3,3,0
245,12,12,261,697,982,3,3,0
246,18,12,280,558,868,3,3,0
247,18,12,229,843,1102,3,3,0
248,12,12,233,751,1008,3,3,0
249,12,13,334,554,913,3,3,0
250,12,12,233,693,950,3,3,0
251,19,13,342,574,948,3,3,0
252,19,14,305,665,1003,3,3,0
253,12,13,232,713,970,3,3,0
254,19,15,339,548,921,3,3,0
255,19,13,377,426,835,3,3,0
256,20,16,269,594,899,3,3,0
257,13,14,296,688,1011,3,3,0
258,18,13,272,562,865,3,3,0
259,19,14,274,589,896,3,3,0
260,12,14,303,609,938,3,3,0
261,18,13,276,545,852,3,3,0
262,19,14,271,576,880,3,3,0
263,19,15,264,568,866,3,3,0
264,14,11,233,619,877,3,3,0
265,12,14,296,592,914,3,3,0
266,12,10,302,618,942,3,3,0
267,13,10,277,632,932,3,3,0
268,11,8,338,543,900,3,3,0
269,6,7,367,584,964,3,3,0
270,6,7,255,600,868,3,3,0
271,6,7,302,593,908,3,3,0
272,10,8,211,727,956,3,3,0
273,10,8,221,704,943,3,3,0
274,9,8,284,538,839,3,3,0
275,9,7,260,516,792,3,3,0
276,8,8,344,591,951,3,3,0
277,9,7,343,518,877,3,3,0
278,9,7,340,524,880,3,3,0
279,9,7,285,627,928,3,3,0
280,9,7,318,575,909,3,3,0
281,9,7,246,719,981,3,3,0
282,9,7,240,717,973,3,3,0
283,9,7,328,540,884,3,3,0
284,7,8,305,544,864,3,3,0
285,6,7,293,541,847,3,3,0
286,10,7,353,505,875,3,3,0
287,6,7,307,584,904,3,3,0
288,9,7,283,595,894,3,3,0
289,6,7,307,568,888,3,3,0
290,9,7,249,566,831,3,3,0
291,10,7,282,609,908,3,3,0
292,6,7,307,600,920,3,3,0
293,10,8,281,613,912,3,3,0
294,10,8,282,626,926,3,3,0
295,6,7,269,558,840,3,3,0
296,6,7,356,551,920,3,3,0
297,10,9,295,608,922,3,3,0
298,9,7,339,588,943,3,3,0
299,9,7,342,505,863,3,3,0
300,6,7,268,557,838,3,3,0
301,6,8,234,872,1120,3,3,0
302,10,9,246,630,895,3,3,0
303,9,7,310,627,953,3,3,0
304,9,7,348,531,895,3,3,0
305,9,7,344,582,942,3,3,0
306,6,7,290,682,985,3,3,0
307,6,8,317,617,948,3,3,0
308,7,8,346,517,878,3,3,0
309,7,7,324,587,925,3,3,0
310,9,8,330,508,855,3,3,0
311,9,7,235,649,900,3,3,0
312,9,7,336,578,930,3,3,0
313,7,8,313,668,996,3,3,0
314,10,8,227,659,904,3,3,0
315,9,7,219,717,952,3,3,0
316,9,7,222,714,952,3,3,0
317,10,7,219,704,940,3,3,0
318,9,7,220,774,1010,3,3,0
319,7,8,260,616,891,3,3,0
320,6,8,353,587,954,3,3,0
321,7,8,254,574,843,3,3,0
322,10,7,270,587,874,3,3,0
323,9,7,287,582,885,3,3,0
324,10,7,221,713,951,3,3,0
325,10,7,222,712,951,3,3,0
326,10,7,341,492,850,3,3,0
327,10,8,286,586,890,3,3,0
328,10,8,223,745,986,3,3,0
329,10,7,338,514,869,3,3,0
330,10,8,223,720,961,3,3,0
331,10,8,216,776,1010,3,3,0
332,9,7,282,594,892,3,3,0
333,10,8,284,604,906,3,3,0
334,10,8,223,814,1055,3,3,0
335,6,7,305,710,1028,3,3,0
336,10,7,326,554,897,3,3,0
337,10,7,239,746,1002,3,3,0
338,6,7,307,718,1038,3,3,0
339,6,7,304,577,894,3,3,0
340,6,7,336,683,1032,3,3,0
341,6,8,277,655,946,3,3,0
342,6,8,424,424,862,3,3,0
343,10,7,285,722,1024,3,3,0
344,7,8,418,586,1019,3,3,0
345,7,8,360,542,917,3,3,0
346,12,9,239,710,970,3,3,0
347,8,9,366,627,1010,3,3,0
348,8,9,300,571,888,3,3,0
349,14,10,342,563,929,3,3,0
350,10,10,349,540,909,3,3,0
351,14,10,297,548,869,3,3,0
352,14,10,290,588,902,3,3,0
353,14,11,365,511,901,3,3,0
354,15,11,285,608,919,3,3,0
355,10,12,365,493,880,3,3,0
356,10,11,296,540,857,3,3,0
357,15,11,337,558,921,3,3,0
358,10,11,359,438,818,3,3,0
359,15,11,257,580,863,3,3,0
360,10,10,293,631,944,3,3,0
361,10,10,295,566,881,3,3,0
362,15,11,286,611,923,3,3,0
363,10,11,305,526,852,3,3,0
364,15,11,377,522,925,3,3,0
365,15,11,281,575,882,3,3,0
366,19,15,248,572,854,3,3,0
367,18,13,282,618,931,3,3,0
368,18,13,281,607,919,3,3,0
369,18,13,286,613,930,3,3,0
370,19,14,274,612,919,3,3,0
371,18,13,277,658,966,3,3,0
372,15,16,276,586,893,3,3,0
373,20,15,285,552,872,3,3,0
374,18,12,286,527,843,3,3,0
375,18,12,325,656,1011,3,3,0
376,20,14,279,544,857,3,3,0
377,18,13,273,598,902,3,3,0
378,18,12,253,601,884,3,3,0
379,9,10,292,618,929,3,3,0
380,10,10,318,616,954,3,3,0
381,10,10,232,715,967,3,3,0
382,10,10,342,528,890,3,3,0
383,10,12,312,601,935,3,3,0
384,11,12,335,484,842,3,3,0
385,11,12,317,555,895,3,3,0
386,10,10,303,536,859,3,3,0
387,15,11,278,606,910,3,3,0
388,15,10,309,563,897,3,3,0
389,10,10,226,899,1145,3,3,0
390,15,11,277,626,929,3,3,0
391,15,10,298,591,914,3,3,0
392,14,10,323,538,885,3,3,0
393,15,11,275,643,944,3,3,0
394,15,10,251,637,913,3,3,0
395,15,10,259,627,911,3,3,0
396,15,10,267,612,904,3,3,0
397,9,10,353,532,904,3,3,0
398,10,11,240,716,977,3,3,0
399,15,10,294,601,920,3,3,0
400,14,10,295,633,952,3,3,0
401,10,10,233,713,966,3,3,0
402,10,11,257,688,966,3,3,0
403,15,11,292,547,865,3,3,0
404,15,11,300,587,913,3,3,0
405,10,10,298,594,912,3,3,0
406,15,11,302,570,898,3,3,0
407,14,10,270,561,855,3,3,0
408,10,10,251,693,964,3,3,0
409,10,11,283,632,936,3,3,0
410,14,10,321,595,940,3,3,0
411,15,10,294,563,882,3,3,0
412,15,10,311,544,880,3,3,0
413,15,10,354,502,881,3,3,0
414,15,11,329,558,913,3,3,0
415,15,10,295,606,926,3,3,0
416,15,11,351,600,977,3,3,0
417,10,11,375,544,940,3,3,0
418,15,11,354,502,882,3,3,0
419,15,11,314,544,884,3,3,0
420,10,11,298,617,936,3,3,0
421,14,11,266,610,901,3,3,0
422,15,11,312,584,922,3,3,0
423,14,10,306,552,882,3,3,0
424,15,10,315,540,880,3,3,0
425,15,10,315,595,935,3,3,0
426,14,10,317,535,876,3,3,0
427,10,10,253,670,943,3,3,0
428,10,11,355,519,895,3,3,0
429,15,11,291,560,877,3,3,0
430,15,10,322,593,940,3,3,0
431,14,11,348,505,878,3,3,0
432,15,10,253,604,882,3,3,0
433,10,10,249,718,987,3,3,0
434,15,11,290,607,923,3,3,0
435,15,11,269,612,907,3,3,0
436,15,10,314,559,898,3,3,0
437,14,10,351,607,982,3,3,0
438,10,11,351,543,915,3,3,0
439,10,11,265,754,1040,3,3,0
440,10,12,352,476,850,3,3,0
441,10,10,239,725,984,3,3,0
442,10,11,293,609,923,3,3,0
443,15,11,341,502,869,3,3,0
444,10,10,293,625,938,3,3,0
445,10,10,369,488,877,3,3,0
446,10,11,273,599,893,3,3,0
447,16,14,266,610,906,3,3,0
448,15,10,308,609,942,3,3,0
449,15,10,390,483,898,3,3,0
450,15,11,275,634,935,3,3,0
451,10,11,292,596,909,3,3,0
452,11,12,351,544,918,3,3,0
453,15,11,272,619,917,3,3,0
454,15,10,299,609,933,3,3,0
455,14,10,386,497,907,3,3,0
456,15,10,262,623,910,3,3,0
457,15,10,324,543,892,3,3,0
458,15,10,285,646,956,3,3,0
459,14,10,285,629,938,3,3,0
460,14,10,290,601,915,3,3,0
461,14,10,327,580,931,3,3,0
462,14,11,283,575,883,3,3,0
463,14,10,260,569,853,3,3,0
464,16,13,252,564,845,3,3,0
465,15,11,278,637,941,3,3,0
466,15,11,283,610,919,3,3,0
467,15,10,316,580,921,3,3,0
468,14,11,259,608,892,3,3,0
469,10,10,354,485,859,3,3,0
470,15,11,318,570,914,3,3,0
471,15,11,308,624,958,3,3,0
472,15,12,307,540,874,3,3,0
473,15,12,284,582,893,3,3,0
474,15,11,314,546,886,3,3,0
475,11,12,277,596,896,3,3,0
476,15,11,306,564,896,3,3,0
477,18,15,288,560,881,3,3,0
478,18,13,285,551,867,3,3,0
479,20,16,293,552,881,3,3,0
480,14,16,292,523,845,3,3,0
481,17,16,244,586,863,3,3,0
482,10,10,365,599,984,3,3,0
483,15,14,262,575,866,3,3,0
484,13,15,275,579,882,3,3,0
485,15,12,287,547,861,3,3,0
486,15,12,257,604,888,3,3,0
487,14,11,276,539,840,3,3,0
488,18,14,328,553,913,3,3,0
489,18,12,218,703,951,3,3,0
490,19,12,282,570,883,3,3,0
491,17,12,299,603,931,3,3,0
492,18,12,297,626,953,3,3,0
493,18,12,269,608,907,3,3,0
494,17,12,296,596,921,3,3,0
495,17,13,319,543,892,3,3,0
496,18,12,287,630,947,3,3,0
497,18,12,290,597,917,3,3,0
498,18,12,260,635,925,3,3,0
499,17,12,329,580,938,3,3,0
500,17,11,330,574,932,3,3,0
501,18,12,277,658,965,3,3,0
502,17,12,236,691,956,3,3,0
503,18,13,283,567,881,3,3,0
504,18,12,288,574,892,3,3,0
505,18,12,290,562,882,3,3,0
506,18,12,233,710,973,3,3,0
507,18,12,342,525,897,3,3,0
508,18,13,273,558,862,3,3,0
509,18,12,331,496,857,3,3,0
510,18,12,342,589,961,3,3,0
511,17,12,290,630,949,3,3,0
512,18,12,348,471,849,3,3,0
513,19,12,338,445,814,3,3,0
514,18,12,264,673,967,3,3,0
515,17,12,344,478,851,3,3,0
516,18,13,273,530,834,3,3,0
517,18,12,285,496,811,3,3,0
518,18,13,321,555,907,3,3,0
519,18,13,307,670,1008,3,3,0
520,18,13,339,567,937,3,3,0
521,19,13,341,571,944,3,3,0
522,19,13,292,561,885,3,3,0
523,17,12,289,669,987,3,3,0
524,18,12,301,569,900,3,3,0
525,17,12,294,561,884,3,3,0
526,18,12,326,557,913,3,3,0
527,18,12,327,555,912,3,3,0
528,18,12,276,609,915,3,3,0
529,17,11,249,680,957,3,3,0
530,19,13,292,547,871,3,3,0
531,19,13,289,558,879,3,3,0
532,17,12,323,543,895,3,3,0
533,17,12,332,555,916,3,3,0
534,18,12,291,600,921,3,3,0
535,17,11,254,600,882,3,3,0
536,17,12,261,619,909,3,3,0
537,17,13,304,605,939,3,3,0
538,17,12,314,637,980,3,3,0
539,18,12,294,635,959,3,3,0
540,18,12,321,609,960,3,3,0
541,18,12,267,587,884,3,3,0
542,17,13,264,597,891,3,3,0
543,17,12,271,635,935,3,3,0
544,17,12,317,590,936,3,3,0
545,17,12,337,533,899,3,3,0
546,17,12,289,591,909,3,3,0
547,18,12,276,582,888,3,3,0
548,17,12,258,644,931,3,3,0
549,17,12,301,617,947,3,3,0
550,17,12,334,618,981,3,3,0
551,18,12,288,628,946,3,3,0
552,17,12,329,563,921,3,3,0
553,18,12,324,621,975,3,3,0
554,18,12,342,553,925,3,3,0
555,18,12,328,542,900,3,3,0
556,18,12,306,544,880,3,3,0
557,18,12,287,656,973,3,3,0
558,17,12,358,568,955,3,3,0
559,19,13,352,547,931,3,3,0
560,19,12,346,559,936,3,3,0
561,17,12,296,576,901,3,3,0
562,18,12,356,500,886,3,3,0
563,18,12,299,592,921,3,3,0
564,17,12,272,625,926,3,3,0
565,18,12,299,592,921,3,3,0
566,18,12,293,616,939,3,3,0
567,18,12,213,727,970,3,3,0
568,18,12,289,639,958,3,3,0
569,17,12,310,539,878,3,3,0
570,17,12,272,612,913,3,3,0
571,17,11,297,621,946,3,3,0
572,18,12,277,615,922,3,3,0
573,17,12,276,583,888,3,3,0
574,18,12,262,609,901,3,3,0
575,18,12,295,561,886,3,3,0
576,18,12,287,618,935,3,3,0
577,17,12,278,607,914,3,3,0
578,18,12,316,580,926,3,3,0
579,17,11,326,554,908,3,3,0
580,18,13,292,594,917,3,3,0
581,19,12,276,617,924,3,3,0
582,18,13,277,595,903,3,3,0
583,18,12,257,572,859,3,3,0
584,19,14,250,565,848,3,3,0
585,18,13,276,619,926,3,3,0
586,20,16,275,575,886,3,3,0
587,19,14,250,605,888,3,3,0
588,19,14,244,625,902,3,3,0
589,19,13,270,571,873,3,3,0
590,14,15,289,545,863,3,3,0
591,13,13,299,588,913,3,3,0
592,13,15,280,576,884,3,3,0
593,12,14,345,557,928,3,3,0
594,13,15,346,507,881,3,3,0
595,14,16,281,574,885,3,3,0
596,20,17,241,552,830,3,3,0
597,18,13,277,560,868,3,3,0
598,18,12,309,519,858,3,3,0
599,18,13,286,524,841,3,3,0
600,19,15,296,538,868,3,3,0
601,18,14,286,586,904,3,3,0
602,19,15,282,650,966,3,3,0
603,21,17,273,610,921,3,3,0
604,20,17,280,526,843,3,3,0
605,19,15,273,600,907,3,3,0
606,13,16,295,589,913,3,3,0
607,13,15,319,597,944,3,3,0
608,13,14,230,701,958,3,3,0
609,11,13,305,577,906,3,3,0
610,11,12,291,584,898,3,3,0
611,9,10,320,603,942,3,3,0
612,9,11,223,728,971,3,3,0
613,8,10,233,695,946,3,3,0
614,11,12,292,601,916,3,3,0
615,9,13,230,717,969,3,3,0
616,7,10,280,551,848,3,3,0
617,10,9,281,599,899,3,3,0
618,10,9,221,654,894,3,3,0
619,8,7,290,574,879,3,3,0
620,10,10,326,492,838,3,3,0
621,10,11,276,616,913,3,3,0
622,10,10,286,615,921,3,3,0
623,8,11,274,509,802,3,3,0
624,11,13,289,618,931,3,3,0
625,8,11,256,683,958,3,3,0
626,7,10,247,719,983,3,3,0
627,7,9,312,606,934,3,3,0
628,8,14,272,612,906,3,3,0
629,6,6,364,697,1073,3,3,0
630,6,7,383,503,899,3,3,0
631,6,6,278,580,870,3,3,0
632,6,7,281,559,853,3,3,0
633,5,6,261,541,813,3,3,0
634,5,6,258,517,786,3,3,0
635,5,6,253,567,831,3,3,0
636,5,6,277,602,890,3,3,0
637,5,5,275,608,893,3,3,0
638,5,6,275,516,802,3,3,0
639,5,6,279,581,871,3,3,0
640,5,6,248,593,852,3,3,0
641,5,6,249,631,891,3,3,0
642,5,6,276,514,801,3,3,0
643,5,6,364,444,819,3,3,0
644,5,6,273,586,870,3,3,0
645,5,6,363,463,837,3,3,0
646,5,6,258,536,805,3,3,0
647,5,6,372,462,845,3,3,0
648,5,6,277,609,897,3,3,0
649,5,5,284,594,888,3,3,0
650,5,6,285,593,889,3,3,0
651,5,6,274,603,888,3,3,0
652,6,6,279,601,892,3,3,0
653,5,6,381,634,1026,3,3,0
654,6,8,276,505,795,3,3,0
655,6,7,309,557,879,3,3,0
656,7,8,373,560,948,3,3,0
657,7,7,323,466,803,3,3,0
658,7,7,309,627,950,3,3,0
659,7,8,305,656,976,3,3,0
660,8,8,304,619,939,3,3,0
661,8,9,293,595,905,3,3,0
662,9,9,262,514,794,3,3,0
663,8,9,365,578,960,3,3,0
664,11,12,236,713,972,3,3,0
665,10,12,316,575,913,3,3,0
666,18,14,333,544,909,3,3,0
667,18,12,234,689,953,3,3,0
668,12,11,275,622,920,3,3,0
669,15,14,285,609,923,3,3,0
670,13,13,317,603,946,3,3,0
671,23,16,375,617,1031,3,3,0
672,17,18,329,529,893,3,3,0
673,17,18,295,578,908,3,3,0
674,17,17,340,539,913,3,3,0
675,25,17,308,579,929,3,3,0
676,24,16,330,615,985,3,3,0
677,16,16,313,641,986,3,3,0
678,17,18,357,491,883,3,3,0
679,16,16,346,547,925,3,3,0
680,23,16,398,549,986,3,3,0
681,15,16,305,599,935,3,3,0
682,17,18,292,556,883,3,3,0
683,24,16,285,602,927,3,3,0
684,15,16,268,606,905,3,3,0
685,23,16,362,518,919,3,3,0
686,20,20,282,578,900,3,3,0
687,16,17,297,561,891,3,3,0
688,24,17,302,597,940,3,3,0
689,30,21,419,476,946,3,3,0
690,22,23,404,522,971,3,3,0
691,21,23,304,604,952,3,3,0
692,24,17,354,510,905,3,3,0
693,17,18,286,546,867,3,3,0
694,17,13,277,591,898,3,3,0
695,17,13,272,554,856,3,3,0
696,10,11,251,693,965,3,3,0
697,14,12,300,501,827,3,3,0
698,16,14,265,532,827,3,3,0
699,13,10,270,612,905,3,3,0
700,11,8,226,709,954,3,3,0
701,9,7,227,724,967,3,3,0
702,9,7,236,588,840,3,3,0
703,9,7,220,719,955,3,3,0
704,9,7,226,745,987,3,3,0
705,9,7,212,725,953,3,3,0
706,9,7,343,555,914,3,3,0
707,9,7,289,604,909,3,3,0
708,9,7,216,726,958,3,3,0
709,9,7,223,721,960,3,3,0
710,9,7,224,723,963,3,3,0
711,6,7,255,595,863,3,3,0
712,9,7,351,462,829,3,3,0
713,9,7,289,565,870,3,3,0
714,9,7,238,690,944,3,3,0
715,9,7,226,713,955,3,3,0
716,9,7,345,530,891,3,3,0
717,6,7,286,648,947,3,3,0
718,9,7,307,587,910,3,3,0
719,6,7,340,572,925,3,3,0
720,9,8,331,496,844,3,3,0
721,9,7,338,531,885,3,3,0
722,9,6,344,530,889,3,3,0
723,6,6,300,519,831,3,3,0
724,9,9,296,578,892,3,3,0
725,9,7,285,625,926,3,3,0
726,8,9,337,540,894,3,3,0
727,8,9,342,535,894,3,3,0
728,7,8,363,494,872,3,3,0
729,8,8,354,558,928,3,3,0
730,8,9,271,621,909,3,3,0
731,11,10,286,588,895,3,3,0
732,12,9,243,702,966,3,3,0
733,12,8,250,671,941,3,3,0
734,12,8,336,527,883,3,3,0
735,11,8,271,558,848,3,3,0
736,11,8,224,715,958,3,3,0
737,11,8,341,545,905,3,3,0
738,11,8,252,733,1004,3,3,0
739,11,8,339,580,938,3,3,0
740,11,8,243,720,982,3,3,0
741,11,8,283,606,908,3,3,0
742,12,8,249,691,960,3,3,0
743,11,8,251,698,968,3,3,0
744,13,9,259,650,931,3,3,0
745,12,9,247,693,961,3,3,0
746,15,10,291,561,877,3,3,0
747,14,10,217,733,974,3,3,0
748,14,10,233,713,970,3,3,0
749,14,10,257,700,981,3,3,0
750,15,10,307,575,907,3,3,0
751,14,10,221,711,956,3,3,0
752,14,10,223,712,959,3,3,0
753,14,10,256,588,868,3,3,0
754,14,10,213,712,949,3,3,0
755,14,10,285,557,866,3,3,0
756,15,10,221,700,946,3,3,0
757,15,11,277,633,936,3,3,0
758,15,10,274,633,932,3,3,0
759,14,10,267,556,847,3,3,0
760,14,10,285,611,920,3,3,0
761,14,10,283,620,927,3,3,0
762,15,10,275,621,921,3,3,0
763,15,10,224,740,989,3,3,0
764,14,10,275,607,906,3,3,0
765,14,10,276,611,911,3,3,0
766,15,12,276,670,973,3,3,0
767,15,10,314,580,919,3,3,0
768,15,10,214,641,880,3,3,0
769,15,10,276,573,874,3,3,0
770,14,10,351,574,949,3,3,0
771,14,10,297,564,885,3,3,0
