sample,encode_us,write_syscall_us,roundtrip_us,drain_us,total_us,expected_replies,received_replies,timed_out
801,12,9,288,496,805,3,3,0
802,11,8,340,496,855,3,3,0
803,11,8,292,574,885,3,3,0
804,12,8,295,492,807,3,3,0
805,13,10,333,550,906,3,3,0
806,12,8,331,634,985,3,3,0
807,13,11,303,662,989,3,3,0
808,13,11,322,557,903,3,3,0
809,12,9,307,642,970,3,3,0
810,56,19,309,579,963,3,3,0
811,58,21,361,558,998,3,3,0
812,69,22,304,614,1009,3,3,0
813,68,21,367,554,1010,3,3,0
814,67,20,322,907,1316,3,3,0
815,72,24,286,557,939,3,3,0
816,67,22,311,584,984,3,3,0
817,67,21,364,527,979,3,3,0
818,70,24,280,601,975,3,3,0
819,67,21,325,841,1254,3,3,0
820,71,23,295,580,969,3,3,0
821,70,23,344,498,935,3,3,0
822,72,24,304,544,944,3,3,0
823,66,21,370,539,996,3,3,0
824,73,24,290,842,1229,3,3,0
825,66,21,339,593,1019,3,3,0
826,69,23,267,645,1004,3,3,0
827,73,24,346,573,1016,3,3,0
828,66,23,305,617,1011,3,3,0
829,70,23,291,856,1240,3,3,0
830,73,24,278,625,1000,3,3,0
831,67,20,338,600,1025,3,3,0
832,30,21,325,612,988,3,3,0
833,31,23,411,532,997,3,3,0
834,31,24,350,797,1202,3,3,0
835,31,24,397,610,1062,3,3,0
836,31,25,335,612,1003,3,3,0
837,45,23,312,503,883,3,3,0
838,55,23,293,560,931,3,3,0
839,44,22,355,829,1250,3,3,0
840,45,28,307,583,963,3,3,0
841,68,23,382,485,958,3,3,0
842,67,21,316,596,1000,3,3,0
843,72,24,359,578,1033,3,3,0
844,71,23,308,723,1125,3,3,0
845,71,24,378,525,998,3,3,0
846,69,22,292,573,956,3,3,0
847,73,24,369,533,999,3,3,0
848,73,24,275,649,1021,3,3,0
849,56,19,335,726,1136,3,3,0
850,61,23,303,566,953,3,3,0
851,28,19,292,572,911,3,3,0
852,28,19,292,581,920,3,3,0
853,27,17,284,670,998,3,3,0
854,31,25,307,694,1057,3,3,0
855,71,23,298,627,1019,3,3,0
856,73,24,298,631,1026,3,3,0
857,67,22,342,604,1035,3,3,0
858,72,24,297,590,983,3,3,0
859,70,23,365,645,1103,3,3,0
860,73,25,273,575,946,3,3,0
861,67,21,388,507,983,3,3,0
862,66,22,316,624,1028,3,3,0
863,68,22,384,516,990,3,3,0
864,66,22,315,716,1119,3,3,0
865,71,23,370,524,988,3,3,0
866,69,22,281,571,943,3,3,0
867,62,24,341,480,907,3,3,0
868,57,22,261,579,919,3,3,0
869,40,23,297,698,1058,3,3,0
870,60,25,262,622,969,3,3,0
871,56,23,329,562,970,3,3,0
872,46,38,327,617,1028,3,3,0
873,62,24,276,571,933,3,3,0
874,60,22,276,666,1024,3,3,0
875,58,19,284,593,954,3,3,0
876,44,21,292,547,904,3,3,0
877,44,22,357,581,1004,3,3,0
878,27,20,277,545,869,3,3,0
879,45,22,278,705,1050,3,3,0
880,46,25,321,544,936,3,3,0
881,44,23,330,553,950,3,3,0
882,71,22,289,562,944,3,3,0
883,60,23,312,569,964,3,3,0
884,57,21,316,627,1021,3,3,0
885,43,22,298,600,963,3,3,0
886,55,22,358,590,1025,3,3,0
887,55,19,358,552,984,3,3,0
888,59,22,280,619,980,3,3,0
889,58,21,261,649,989,3,3,0
890,56,21,284,618,979,3,3,0
891,45,20,349,614,1028,3,3,0
892,46,21,309,586,962,3,3,0
893,44,21,265,588,918,3,3,0
894,31,24,303,623,981,3,3,0
895,47,24,394,522,987,3,3,0
896,45,22,296,602,965,3,3,0
897,47,24,345,592,1008,3,3,0
898,45,22,337,587,991,3,3,0
899,62,25,278,602,967,3,3,0
900,47,25,295,614,981,3,3,0
901,43,25,368,560,996,3,3,0
902,44,23,297,647,1011,3,3,0
903,43,22,318,614,997,3,3,0
904,43,23,331,595,992,3,3,0
905,43,22,394,556,1015,3,3,0
906,46,25,297,597,965,3,3,0
907,42,23,328,561,954,3,3,0
908,58,39,279,632,1008,3,3,0
909,31,23,372,565,991,3,3,0
910,32,24,305,581,942,3,3,0
911,31,21,273,595,920,3,3,0
912,30,20,303,555,908,3,3,0
913,55,21,317,570,963,3,3,0
914,57,22,266,576,921,3,3,0
915,45,21,258,586,910,3,3,0
916,59,22,260,585,926,3,3,0
917,30,21,305,649,1005,3,3,0
918,46,23,270,568,907,3,3,0
919,45,22,329,663,1059,3,3,0
920,65,25,303,571,964,3,3,0
921,61,35,314,598,1008,3,3,0
922,58,38,267,563,926,3,3,0
923,28,21,287,534,870,3,3,0
924,27,18,304,620,969,3,3,0
925,54,38,305,582,979,3,3,0
926,54,35,258,618,965,3,3,0
927,45,21,385,541,992,3,3,0
928,46,27,269,630,972,3,3,0
929,43,26,344,579,992,3,3,0
930,47,25,281,589,942,3,3,0
931,45,25,302,581,953,3,3,0
932,43,21,304,585,953,3,3,0
933,43,21,408,471,943,3,3,0
934,55,24,351,473,903,3,3,0
935,28,19,269,562,878,3,3,0
936,55,21,282,610,968,3,3,0
937,28,18,365,582,993,3,3,0
938,27,18,295,583,923,3,3,0
939,55,19,406,459,939,3,3,0
940,55,20,335,644,1054,3,3,0
941,31,21,389,566,1007,3,3,0
942,56,24,280,627,987,3,3,0
943,58,21,311,585,975,3,3,0
944,59,22,260,654,995,3,3,0
945,44,20,306,521,891,3,3,0
946,55,23,268,646,992,3,3,0
947,55,20,379,554,1008,3,3,0
948,57,21,264,663,1005,3,3,0
949,57,22,314,614,1007,3,3,0
950,27,17,278,561,883,3,3,0
951,62,21,415,402,900,3,3,0
952,46,25,277,611,959,3,3,0
953,72,24,297,590,983,3,3,0
954,44,24,286,603,957,3,3,0
955,44,22,339,577,982,3,3,0
956,43,22,302,598,965,3,3,0
957,46,26,278,609,959,3,3,0
958,51,24,399,499,973,3,3,0
959,70,23,282,571,946,3,3,0
960,68,21,313,564,966,3,3,0
961,60,22,261,583,926,3,3,0
962,66,21,339,539,965,3,3,0
963,67,21,371,609,1068,3,3,0
964,67,22,322,636,1047,3,3,0
965,71,24,345,502,942,3,3,0
966,68,23,309,658,1058,3,3,0
967,71,23,274,643,1011,3,3,0
968,68,22,326,581,997,3,3,0
969,67,22,380,511,980,3,3,0
970,71,23,289,574,957,3,3,0
971,71,23,346,590,1030,3,3,0
972,71,24,312,555,962,3,3,0
973,69,22,270,585,946,3,3,0
974,60,23,363,526,972,3,3,0
975,73,22,361,504,960,3,3,0
976,68,23,267,635,993,3,3,0
977,56,19,340,539,954,3,3,0
978,75,26,325,563,989,3,3,0
979,61,22,327,568,978,3,3,0
980,43,25,318,588,974,3,3,0
981,71,24,369,539,1003,3,3,0
982,54,25,323,552,954,3,3,0
983,74,26,246,573,919,3,3,0
984,61,22,258,576,917,3,3,0
985,56,23,264,724,1067,3,3,0
986,69,26,315,516,926,3,3,0
987,58,23,278,641,1000,3,3,0
988,58,22,305,565,950,3,3,0
989,44,23,351,518,936,3,3,0
990,61,19,305,564,949,3,3,0
991,60,34,289,566,949,3,3,0
992,45,21,368,597,1031,3,3,0
993,45,21,318,650,1034,3,3,0
994,46,22,310,613,991,3,3,0
995,61,42,239,589,931,3,3,0
996,56,37,270,651,1014,3,3,0
997,27,18,309,583,937,3,3,0
998,45,21,357,614,1037,3,3,0
999,64,25,295,573,957,3,3,0
1000,66,25,307,559,957,3,3,0
1001,44,22,277,570,913,3,3,0
1002,42,22,307,625,996,3,3,0
1003,49,24,291,642,1006,3,3,0
1004,45,22,286,621,974,3,3,0
1005,46,25,366,578,1015,3,3,0
1006,45,24,294,646,1009,3,3,0
1007,54,39,318,601,1012,3,3,0
1008,45,24,367,476,912,3,3,0
1009,62,43,228,626,959,3,3,0
1010,46,23,322,590,981,3,3,0
1011,43,22,307,513,885,3,3,0
1012,43,22,310,594,969,3,3,0
1013,31,21,409,515,976,3,3,0
1014,28,18,287,563,896,3,3,0
1015,28,20,293,522,863,3,3,0
1016,45,21,354,613,1033,3,3,0
1017,56,24,357,503,940,3,3,0
1018,30,21,275,578,904,3,3,0
1019,55,19,363,466,903,3,3,0
1020,57,24,290,547,918,3,3,0
1021,57,21,370,533,981,3,3,0
1022,56,24,299,563,942,3,3,0
1023,54,24,340,510,928,3,3,0
1024,46,24,336,516,922,3,3,0
1025,57,24,274,609,964,3,3,0
1026,58,22,278,614,972,3,3,0
1027,57,23,256,634,970,3,3,0
1028,57,25,280,618,980,3,3,0
1029,57,24,272,636,989,3,3,0
1030,53,25,288,617,983,3,3,0
1031,54,25,345,536,960,3,3,0
1032,58,26,273,586,943,3,3,0
1033,52,25,268,584,929,3,3,0
1034,53,24,289,604,970,3,3,0
1035,54,25,323,493,895,3,3,0
1036,45,24,296,641,1006,3,3,0
1037,46,25,276,616,963,3,3,0
1038,45,25,284,649,1003,3,3,0
1039,45,24,277,586,932,3,3,0
1040,43,22,307,632,1004,3,3,0
1041,45,25,393,484,947,3,3,0
1042,46,25,325,571,967,3,3,0
1043,46,23,374,485,928,3,3,0
1044,55,22,266,656,999,3,3,0
1045,43,21,375,533,972,3,3,0
1046,43,22,311,603,979,3,3,0
1047,43,21,317,575,956,3,3,0
1048,42,21,360,581,1004,3,3,0
1049,43,21,340,576,980,3,3,0
1050,45,37,294,597,973,3,3,0
1051,43,22,412,516,993,3,3,0
1052,45,39,373,515,972,3,3,0
1053,72,23,254,617,966,3,3,0
1054,43,23,303,598,967,3,3,0
1055,42,22,346,546,956,3,3,0
1056,43,21,316,626,1006,3,3,0
1057,43,22,385,557,1007,3,3,0
1058,43,23,336,606,1008,3,3,0
1059,43,22,376,569,1010,3,3,0
1060,43,23,316,606,988,3,3,0
1061,43,21,368,557,989,3,3,0
1062,59,34,251,619,963,3,3,0
1063,60,36,344,538,978,3,3,0
1064,27,17,350,453,847,3,3,0
1065,44,21,287,524,876,3,3,0
1066,57,39,278,575,949,3,3,0
1067,60,38,274,585,957,3,3,0
1068,55,35,296,597,983,3,3,0
1069,54,39,279,565,937,3,3,0
1070,54,37,269,586,946,3,3,0
1071,45,21,342,580,988,3,3,0
1072,48,26,296,610,980,3,3,0
1073,45,37,386,466,934,3,3,0
1074,39,24,330,542,935,3,3,0
1075,31,27,409,538,1005,3,3,0
1076,31,22,384,516,953,3,3,0
1077,57,36,309,565,967,3,3,0
1078,60,22,322,606,1010,3,3,0
1079,45,23,326,534,928,3,3,0
1080,43,22,280,593,938,3,3,0
1081,30,20,321,618,989,3,3,0
1082,30,20,341,623,1014,3,3,0
1083,68,23,296,622,1009,3,3,0
1084,66,21,296,658,1041,3,3,0
1085,68,22,334,570,994,3,3,0
1086,67,21,335,570,993,3,3,0
1087,67,21,334,540,962,3,3,0
1088,62,23,323,522,930,3,3,0
1089,74,25,313,620,1032,3,3,0
1090,68,22,265,598,953,3,3,0
1091,44,22,381,560,1007,3,3,0
1092,71,25,351,490,937,3,3,0
1093,72,27,315,603,1017,3,3,0
1094,47,24,313,523,907,3,3,0
1095,71,21,347,538,977,3,3,0
1096,66,20,286,621,993,3,3,0
1097,47,24,281,567,919,3,3,0
1098,45,24,293,599,961,3,3,0
1099,66,22,240,626,954,3,3,0
1100,55,21,283,589,948,3,3,0
1101,56,20,394,499,969,3,3,0
1102,66,20,309,581,976,3,3,0
1103,67,20,326,576,989,3,3,0
1104,66,20,305,618,1009,3,3,0
1105,66,22,384,501,973,3,3,0
1106,68,20,374,543,1005,3,3,0
1107,68,20,344,574,1006,3,3,0
1108,67,20,319,566,972,3,3,0
1109,67,19,331,622,1039,3,3,0
1110,67,21,325,624,1037,3,3,0
1111,69,22,411,528,1030,3,3,0
1112,63,22,337,624,1046,3,3,0
1113,66,21,321,621,1029,3,3,0
1114,67,20,328,635,1050,3,3,0
1115,53,21,288,569,931,3,3,0
1116,65,22,334,587,1008,3,3,0
1117,68,20,299,600,987,3,3,0
1118,68,20,303,612,1003,3,3,0
1119,67,20,385,561,1033,3,3,0
1120,71,21,346,575,1013,3,3,0
1121,69,21,268,621,979,3,3,0
1122,68,21,282,632,1003,3,3,0
1123,67,20,305,597,989,3,3,0
1124,68,21,295,563,947,3,3,0
1125,68,20,337,533,958,3,3,0
1126,67,20,298,605,990,3,3,0
1127,74,24,288,602,988,3,3,0
1128,69,20,361,534,984,3,3,0
1129,66,20,322,595,1003,3,3,0
1130,67,20,310,597,994,3,3,0
1131,66,20,387,498,971,3,3,0
1132,66,20,317,623,1026,3,3,0
1133,66,22,376,516,980,3,3,0
1134,44,22,291,603,960,3,3,0
1135,43,21,304,589,957,3,3,0
1136,43,21,310,611,985,3,3,0
1137,46,24,290,579,939,3,3,0
1138,48,24,283,664,1019,3,3,0
1139,43,22,355,566,986,3,3,0
1140,43,22,303,641,1009,3,3,0
1141,72,22,289,624,1007,3,3,0
1142,67,22,296,623,1008,3,3,0
1143,45,21,396,549,1011,3,3,0
1144,44,21,318,614,997,3,3,0
1145,43,21,447,492,1003,3,3,0
1146,46,25,303,633,1007,3,3,0
1147,43,22,437,488,990,3,3,0
1148,45,25,324,562,956,3,3,0
1149,72,22,386,556,1036,3,3,0
1150,67,20,323,556,966,3,3,0
1151,68,21,341,555,985,3,3,0
1152,67,20,294,569,950,3,3,0
1153,67,20,299,598,984,3,3,0
1154,69,21,294,604,988,3,3,0
1155,67,22,397,493,979,3,3,0
1156,67,20,341,545,973,3,3,0
1157,65,20,345,551,981,3,3,0
1158,67,20,343,551,981,3,3,0
1159,66,20,401,501,988,3,3,0
1160,65,20,345,550,980,3,3,0
1161,68,20,331,550,969,3,3,0
1162,68,20,303,569,960,3,3,0
1163,67,20,378,536,1001,3,3,0
1164,67,20,380,566,1033,3,3,0
1165,67,19,306,640,1032,3,3,0
1166,67,21,308,641,1037,3,3,0
1167,67,20,375,533,995,3,3,0
1168,67,20,305,639,1031,3,3,0
1169,67,20,307,609,1003,3,3,0
1170,68,20,305,593,986,3,3,0
1171,67,20,330,608,1025,3,3,0
1172,67,20,330,560,977,3,3,0
1173,68,21,370,550,1009,3,3,0
1174,68,20,324,556,968,3,3,0
1175,66,21,378,533,998,3,3,0
1176,62,22,313,574,971,3,3,0
1177,44,21,385,502,952,3,3,0
1178,44,20,297,531,892,3,3,0
1179,73,24,374,510,981,3,3,0
1180,69,21,317,571,978,3,3,0
1181,67,20,377,559,1023,3,3,0
1182,68,21,300,587,976,3,3,0
1183,68,20,344,517,949,3,3,0
1184,67,20,289,648,1024,3,3,0
1185,67,20,376,534,997,3,3,0
1186,68,20,299,644,1031,3,3,0
1187,69,21,349,586,1025,3,3,0
1188,59,22,301,609,991,3,3,0
1189,73,24,328,556,981,3,3,0
1190,44,22,332,579,977,3,3,0
1191,43,22,347,588,1000,3,3,0
1192,42,21,309,615,987,3,3,0
1193,71,25,282,672,1050,3,3,0
1194,69,22,274,577,942,3,3,0
1195,72,24,281,678,1055,3,3,0
1196,70,22,263,624,979,3,3,0
1197,72,26,284,605,987,3,3,0
1198,58,22,316,548,944,3,3,0
1199,71,24,368,690,1153,3,3,0
1200,69,23,278,626,996,3,3,0
1201,71,24,258,596,949,3,3,0
1202,70,23,336,620,1049,3,3,0
1203,72,24,347,522,965,3,3,0
1204,70,22,306,565,963,3,3,0
1205,73,24,289,611,997,3,3,0
1206,57,22,278,612,969,3,3,0
1207,57,18,308,576,959,3,3,0
1208,71,23,319,613,1026,3,3,0
1209,56,21,288,592,957,3,3,0
1210,71,24,363,487,945,3,3,0
1211,70,25,330,561,986,3,3,0
1212,73,24,248,642,987,3,3,0
1213,42,24,295,662,1023,3,3,0
1214,43,28,290,623,984,3,3,0
1215,44,23,410,520,997,3,3,0
1216,58,20,535,322,935,3,3,0
1217,44,22,328,604,998,3,3,0
1218,44,23,369,593,1029,3,3,0
1219,57,24,333,575,989,3,3,0
1220,49,24,361,543,977,3,3,0
1221,43,23,266,627,959,3,3,0
1222,60,25,276,566,927,3,3,0
1223,72,21,331,483,907,3,3,0
1224,48,23,361,530,962,3,3,0
1225,58,24,333,550,965,3,3,0
1226,57,20,697,195,969,3,3,0
1227,68,27,314,572,981,3,3,0
1228,44,25,280,627,976,3,3,0
1229,43,23,291,620,977,3,3,0
1230,70,24,316,553,963,3,3,0
1231,45,24,330,588,987,3,3,0
1232,46,25,277,638,986,3,3,0
1233,45,25,393,530,993,3,3,0
1234,45,23,284,637,989,3,3,0
1235,71,24,297,582,974,3,3,0
1236,70,23,254,591,938,3,3,0
1237,69,22,279,607,977,3,3,0
1238,61,25,271,624,981,3,3,0
1239,56,22,283,600,961,3,3,0
1240,56,20,279,572,927,3,3,0
1241,57,24,272,601,954,3,3,0
1242,74,25,380,456,935,3,3,0
1243,57,26,311,596,990,3,3,0
1244,63,23,266,660,1012,3,3,0
1245,56,20,268,578,922,3,3,0
1246,50,21,273,605,949,3,3,0
1247,49,25,283,607,964,3,3,0
1248,62,23,292,609,986,3,3,0
1249,56,24,296,571,947,3,3,0
1250,72,36,753,141,1002,3,3,0
1251,73,23,281,571,948,3,3,0
1252,58,19,259,598,934,3,3,0
1253,60,21,280,569,930,3,3,0
1254,45,21,303,600,969,3,3,0
1255,43,21,367,511,942,3,3,0
1256,45,25,352,608,1030,3,3,0
1257,46,24,301,581,952,3,3,0
1258,44,21,340,683,1088,3,3,0
1259,44,21,385,608,1058,3,3,0
1260,44,22,314,635,1015,3,3,0
1261,44,21,378,536,979,3,3,0
1262,46,23,287,689,1045,3,3,0
1263,46,23,363,590,1022,3,3,0
1264,43,22,331,551,947,3,3,0
1265,43,22,390,518,973,3,3,0
1266,44,22,308,592,966,3,3,0
1267,43,22,368,528,961,3,3,0
1268,46,25,328,590,989,3,3,0
1269,44,22,362,591,1019,3,3,0
1270,42,21,306,580,949,3,3,0
1271,42,22,271,665,1000,3,3,0
1272,68,24,358,554,1004,3,3,0
1273,67,22,391,609,1089,3,3,0
1274,56,22,247,610,935,3,3,0
1275,28,18,386,511,943,3,3,0
1276,69,21,297,545,932,3,3,0
1277,69,23,351,545,988,3,3,0
1278,67,21,290,687,1065,3,3,0
1279,68,20,373,514,975,3,3,0
1280,31,21,339,556,947,3,3,0
1281,44,25,304,675,1048,3,3,0
1282,43,40,325,550,958,3,3,0
1283,43,23,421,553,1040,3,3,0
1284,42,21,339,598,1000,3,3,0
1285,66,25,420,483,994,3,3,0
1286,45,25,360,539,969,3,3,0
1287,43,23,324,601,991,3,3,0
1288,42,22,341,676,1081,3,3,0
1289,44,23,328,583,978,3,3,0
1290,42,21,344,619,1026,3,3,0
1291,45,25,323,639,1032,3,3,0
1292,46,25,318,590,979,3,3,0
1293,45,36,363,556,1000,3,3,0
1294,46,24,297,612,979,3,3,0
1295,43,22,313,571,949,3,3,0
1296,42,22,320,634,1018,3,3,0
1297,43,22,401,528,994,3,3,0
1298,46,38,278,601,963,3,3,0
1299,42,22,373,572,1009,3,3,0
1300,44,23,381,604,1052,3,3,0
1301,42,23,377,529,971,3,3,0
1302,46,24,300,571,941,3,3,0
1303,46,38,375,535,994,3,3,0
1304,49,37,295,591,972,3,3,0
1305,44,23,369,586,1022,3,3,0
1306,43,23,392,550,1008,3,3,0
1307,44,22,280,579,925,3,3,0
1308,48,38,312,658,1056,3,3,0
1309,49,38,373,519,979,3,3,0
1310,44,23,397,494,958,3,3,0
1311,43,21,310,601,975,3,3,0
1312,44,22,277,530,873,3,3,0
1313,44,21,312,542,919,3,3,0
1314,48,23,294,629,994,3,3,0
1315,47,32,282,590,951,3,3,0
1316,71,22,257,579,929,3,3,0
1317,44,23,331,578,976,3,3,0
1318,47,22,314,599,982,3,3,0
1319,47,23,290,635,995,3,3,0
1320,47,23,284,630,984,3,3,0
1321,47,23,312,574,956,3,3,0
1322,48,24,320,585,977,3,3,0
1323,46,22,316,562,946,3,3,0
1324,46,21,296,670,1033,3,3,0
1325,47,23,402,492,964,3,3,0
1326,48,22,292,613,975,3,3,0
1327,44,26,322,540,932,3,3,0
1328,60,22,288,594,964,3,3,0
1329,62,26,388,571,1047,3,3,0
1330,64,28,306,578,976,3,3,0
1331,58,23,270,662,1013,3,3,0
1332,28,18,380,609,1035,3,3,0
1333,51,27,318,570,966,3,3,0
1334,70,23,264,648,1005,3,3,0
1335,58,22,306,588,974,3,3,0
1336,55,19,350,543,967,3,3,0
1337,59,25,338,546,968,3,3,0
1338,57,21,321,537,936,3,3,0
1339,28,20,389,564,1001,3,3,0
1340,28,19,389,577,1013,3,3,0
1341,28,18,380,561,987,3,3,0
1342,31,21,321,602,975,3,3,0
1343,28,19,349,579,975,3,3,0
1344,28,18,360,570,976,3,3,0
1345,68,21,306,596,991,3,3,0
1346,71,23,298,667,1059,3,3,0
1347,71,23,362,528,984,3,3,0
1348,28,18,358,536,940,3,3,0
1349,47,25,367,498,937,3,3,0
1350,43,23,300,625,991,3,3,0
1351,57,36,282,592,967,3,3,0
1352,56,29,289,592,966,3,3,0
1353,55,19,277,631,982,3,3,0
1354,27,18,310,498,853,3,3,0
1355,69,21,353,525,968,3,3,0
1356,67,21,327,570,985,3,3,0
1357,71,23,338,574,1006,3,3,0
1358,64,24,280,620,988,3,3,0
1359,31,21,322,621,995,3,3,0
1360,30,21,300,645,996,3,3,0
1361,44,22,351,656,1073,3,3,0
1362,46,24,341,623,1034,3,3,0
1363,48,24,355,574,1001,3,3,0
1364,43,22,293,638,996,3,3,0
1365,44,22,296,605,967,3,3,0
1366,31,22,314,629,996,3,3,0
1367,28,19,349,606,1002,3,3,0
1368,28,20,350,598,996,3,3,0
1369,28,18,420,542,1008,3,3,0
1370,28,18,354,580,980,3,3,0
1371,28,17,390,554,989,3,3,0
1372,31,22,316,941,1310,3,3,0
1373,71,25,297,554,947,3,3,0
1374,29,20,370,600,1019,3,3,0
1375,59,19,299,610,987,3,3,0
1376,58,21,292,567,938,3,3,0
1377,71,24,360,485,940,3,3,0
1378,67,21,346,526,960,3,3,0
1379,44,24,383,545,996,3,3,0
1380,73,22,333,590,1018,3,3,0
1381,67,21,292,632,1012,3,3,0
1382,69,22,324,573,988,3,3,0
1383,69,23,308,577,977,3,3,0
1384,66,20,353,584,1023,3,3,0
1385,71,23,291,620,1005,3,3,0
1386,66,21,373,514,974,3,3,0
1387,71,23,316,537,947,3,3,0
1388,67,20,281,606,974,3,3,0
1389,68,21,348,502,939,3,3,0
1390,71,22,273,603,969,3,3,0
1391,73,24,327,515,939,3,3,0
1392,45,24,371,507,947,3,3,0
1393,46,24,328,557,955,3,3,0
1394,43,21,332,570,966,3,3,0
1395,43,21,391,481,936,3,3,0
1396,71,23,277,585,956,3,3,0
1397,72,22,283,584,961,3,3,0
1398,55,20,262,659,996,3,3,0
1399,45,23,321,635,1024,3,3,0
1400,44,22,311,625,1002,3,3,0
1401,45,22,371,567,1005,3,3,0
1402,44,23,383,563,1013,3,3,0
1403,61,24,301,577,963,3,3,0
1404,53,23,293,652,1021,3,3,0
1405,66,22,327,540,955,3,3,0
1406,44,21,289,607,961,3,3,0
1407,69,21,294,545,929,3,3,0
1408,68,20,293,563,944,3,3,0
1409,42,22,310,590,964,3,3,0
1410,43,21,399,498,961,3,3,0
1411,46,23,277,602,948,3,3,0
1412,43,22,316,563,944,3,3,0
1413,48,22,346,577,993,3,3,0
1414,43,22,310,586,961,3,3,0
1415,44,22,374,494,934,3,3,0
1416,31,21,398,538,988,3,3,0
1417,45,24,353,537,959,3,3,0
1418,43,21,292,582,938,3,3,0
1419,42,21,385,536,984,3,3,0
1420,45,24,312,598,979,3,3,0
1421,43,22,315,585,965,3,3,0
1422,27,18,370,620,1035,3,3,0
1423,56,22,311,561,950,3,3,0
1424,44,22,310,599,975,3,3,0
1425,72,21,372,506,971,3,3,0
1426,70,23,324,605,1022,3,3,0
1427,69,21,342,591,1023,3,3,0
1428,73,24,323,564,984,3,3,0
1429,47,23,368,555,993,3,3,0
1430,47,22,392,527,988,3,3,0
1431,46,22,313,630,1011,3,3,0
1432,47,22,345,591,1005,3,3,0
1433,47,23,327,579,976,3,3,0
1434,47,23,291,636,997,3,3,0
1435,47,22,358,558,985,3,3,0
1436,47,22,283,601,953,3,3,0
1437,48,22,382,527,979,3,3,0
1438,47,23,311,559,940,3,3,0
1439,46,21,307,639,1013,3,3,0
1440,46,22,349,562,979,3,3,0
1441,47,22,399,469,937,3,3,0
1442,44,23,403,503,973,3,3,0
1443,45,28,411,475,959,3,3,0
1444,45,25,274,611,955,3,3,0
1445,72,24,315,662,1073,3,3,0
1446,48,23,292,577,940,3,3,0
1447,45,21,363,571,1000,3,3,0
1448,47,23,328,560,958,3,3,0
1449,48,23,252,622,945,3,3,0
1450,69,21,351,540,981,3,3,0
1451,67,21,289,655,1032,3,3,0
1452,56,18,294,622,990,3,3,0
1453,44,21,361,599,1025,3,3,0
1454,44,22,337,644,1047,3,3,0
1455,68,21,363,517,969,3,3,0
1456,70,23,305,594,992,3,3,0
1457,29,18,292,583,922,3,3,0
1458,70,23,288,561,942,3,3,0
1459,61,22,335,548,966,3,3,0
1460,71,22,376,527,996,3,3,0
1461,69,22,328,501,920,3,3,0
1462,70,22,264,659,1015,3,3,0
1463,55,18,337,538,948,3,3,0
1464,55,18,296,592,961,3,3,0
1465,69,21,347,511,948,3,3,0
1466,72,23,260,603,958,3,3,0
1467,67,21,413,433,934,3,3,0
1468,69,22,328,516,935,3,3,0
1469,46,24,395,467,932,3,3,0
1470,45,22,313,538,918,3,3,0
1471,44,21,310,590,965,3,3,0
1472,43,22,364,624,1053,3,3,0
1473,44,21,303,664,1032,3,3,0
1474,43,22,371,570,1006,3,3,0
1475,46,24,363,618,1051,3,3,0
1476,45,22,380,528,975,3,3,0
1477,43,21,423,532,1019,3,3,0
1478,71,22,289,627,1009,3,3,0
1479,67,20,347,581,1015,3,3,0
1480,71,23,268,630,992,3,3,0
1481,67,20,410,507,1004,3,3,0
1482,69,23,384,489,965,3,3,0
1483,47,22,310,679,1058,3,3,0
1484,70,23,335,499,927,3,3,0
1485,71,23,328,553,975,3,3,0
1486,45,25,322,524,916,3,3,0
1487,46,24,361,520,951,3,3,0
1488,43,23,330,553,949,3,3,0
1489,46,24,352,510,932,3,3,0
1490,44,22,316,567,949,3,3,0
1491,44,22,332,568,966,3,3,0
1492,45,24,325,540,934,3,3,0
1493,43,22,333,543,941,3,3,0
1494,29,18,381,509,937,3,3,0
1495,30,20,325,592,967,3,3,0
1496,43,22,304,567,936,3,3,0
1497,45,21,310,592,968,3,3,0
1498,44,21,351,587,1003,3,3,0
1499,45,23,275,613,956,3,3,0
1500,70,21,365,473,929,3,3,0
1501,69,22,287,610,988,3,3,0
1502,43,21,429,556,1049,3,3,0
1503,43,22,375,579,1019,3,3,0
1504,45,22,285,643,995,3,3,0
1505,43,22,291,670,1026,3,3,0
1506,43,21,405,557,1026,3,3,0
1507,43,22,389,578,1032,3,3,0
1508,43,21,365,584,1013,3,3,0
1509,43,21,406,527,997,3,3,0
1510,46,23,289,618,976,3,3,0
1511,43,21,284,635,983,3,3,0
1512,65,25,300,590,980,3,3,0
1513,28,18,281,626,953,3,3,0
1514,31,21,273,602,927,3,3,0
1515,28,19,315,647,1009,3,3,0
1516,45,25,337,617,1024,3,3,0
1517,46,25,379,520,970,3,3,0
1518,43,22,335,592,992,3,3,0
1519,42,22,373,584,1021,3,3,0
1520,70,21,292,574,957,3,3,0
1521,57,38,309,585,989,3,3,0
1522,31,21,388,522,962,3,3,0
1523,31,22,417,501,971,3,3,0
1524,31,23,310,553,917,3,3,0
1525,58,37,293,608,996,3,3,0
1526,31,21,322,617,991,3,3,0
1527,28,18,345,584,975,3,3,0
1528,59,22,296,610,987,3,3,0
1529,27,18,413,469,927,3,3,0
1530,30,21,336,573,960,3,3,0
1531,54,23,276,619,972,3,3,0
1532,27,18,361,609,1015,3,3,0
1533,59,22,338,556,975,3,3,0
